Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2004,3,800255.0,1991.0,PJ,06710735000195,ARGILA P/CER. VERMELH,PI,2207702,PARNAÍBA,1850,t  ,"49,19",2004-03-23 17:28:00
2004,3,800255.0,1991.0,PJ,06710735000195,ARGILA P/CER. VERMELH,PI,2207702,PARNAÍBA,2500,t  ,"64,65",2004-03-23 17:46:00
2004,3,,,PJ,06526636000158,CALCÁRIO DOLOMÍTICO,PI,2205508,JOSÉ DE FREITAS,809,t  ,"594,14",2004-02-24 17:23:00
2004,3,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,562,t  ,"433,26",2004-03-30 10:59:00
2004,3,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,50,2004-01-30 12:01:00
2004,3,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,769,m3 ,"1137,4",2004-03-31 11:07:00
2004,3,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,1780,t  ,"86,87",2004-03-30 14:22:00
2004,3,,,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,4885,l  ,"163,72",2004-03-18 16:54:00
2004,3,800320.0,1980.0,PJ,06851646000169,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2221,t  ,"111,03",2004-03-15 15:30:00
2004,3,800320.0,1980.0,PJ,06851646000169,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,3457,t  ,"193,39",2004-01-29 15:35:00
2004,3,,,PJ,06853527000145,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,3105,t  ,"274,4",2004-03-31 09:11:00
2004,3,1267.0,1957.0,PJ,07196033002222,ÁGUA MINERAL,PI,2211001,TERESINA,1509838,l  ,"10109,83",2004-03-03 00:04:00
2004,3,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,26607,t  ,"696,79",2004-02-05 16:38:00
2004,3,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,7170,t  ,"5463,02",2004-03-31 11:34:00
2004,4,800083.0,1992.0,PJ,07258122000121,ARGILA P/CER. VERMELH,PI,2202208,CAMPO MAIOR,2208,t  ,"156,28",2004-04-05 12:53:00
2004,4,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,83,m3 ,"122,7",2004-04-21 15:20:00
2004,4,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,83,m3 ,"122,7",2004-04-21 15:29:00
2004,4,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,83,m3 ,"122,7",2004-04-21 15:35:00
2004,4,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,581,m3 ,"858,95",2004-04-16 09:46:00
2004,4,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,1148,t  ,"60,4",2004-04-29 08:02:00
2004,4,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,50,2004-04-28 19:05:00
2004,4,,,PJ,06526636000158,CALCÁRIO DOLOMÍTICO,PI,2205508,JOSÉ DE FREITAS,336,t  ,"243,02",2004-04-06 21:08:00
2004,4,800320.0,1980.0,PJ,06851646000169,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,1883,t  ,"94,12",2004-04-28 15:04:00
2004,4,,,PJ,06853527000145,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2575,t  ,"224,19",2004-04-28 07:38:00
2004,4,1267.0,1957.0,PJ,07196033002222,ÁGUA MINERAL,PI,2211001,TERESINA,1132240,l  ,"7355,96",2004-03-03 00:06:00
2004,4,,,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,2586,t  ,"1819,86",2004-04-22 15:08:00
2004,4,,,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,6602,t  ,"4877,81",2004-04-26 10:11:00
2004,4,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,22193,t  ,"581,18",2004-03-04 09:35:00
2004,4,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,4300,t  ,"5533,68",2004-04-30 09:43:00
2004,4,,,PJ,69628683000122,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,233,t  ,"123,24",2004-04-26 09:33:00
2004,5,800083.0,1992.0,PJ,07258122000121,ARGILA P/CER. VERMELH,PI,2202208,CAMPO MAIOR,2506,t  ,"181,33",2004-05-05 08:17:00
2004,5,,,PJ,10983880000117,ARGILA REFRATÁRIA,PI,2202133,CAMPO GRANDE DO PIAUÍ,160,t  ,"281,49",2004-05-04 16:54:00
2004,5,,,PJ,10983880000117,ARGILA REFRATÁRIA,PI,2202133,CAMPO GRANDE DO PIAUÍ,160,t  ,"277,81",2004-05-04 17:00:00
2004,5,,,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,1290,m3 ,"206,4",2004-05-11 14:03:00
2004,5,,,PJ,06526636000158,CALCÁRIO DOLOMÍTICO,PI,2205508,JOSÉ DE FREITAS,335,t  ,"244,77",2004-05-08 21:13:00
2004,5,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,50,2004-05-28 14:01:00
2004,5,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,594,m3 ,"878,64",2004-05-31 08:03:00
2004,5,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,85,m3 ,"125,52",2004-05-31 07:51:00
2004,5,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,85,m3 ,"125,52",2004-05-31 08:01:00
2004,5,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,85,m3 ,"125,52",2004-05-31 07:57:00
2004,5,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,1718,t  ,"56,53",2004-05-28 15:24:00
2004,5,,,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,5706,l  ,"181,87",2004-05-31 14:05:00
2004,5,,,PJ,06853527000145,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2332,t  ,"194,29",2004-05-31 07:24:00
2004,5,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,1176254,l  ,"7868,23",2004-05-03 10:20:00
2004,5,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,11532,t  ,302,2004-04-07 16:00:00
2004,5,800278.0,1988.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,756,t  ,"19,8",2004-04-07 16:08:00
2004,5,805150.0,1977.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,5672,t  ,"148,52",2004-04-07 16:02:00
2004,5,803071.0,1997.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,945,t  ,"24,75",2004-04-07 16:56:00
2004,5,800070.0,1982.0,PJ,27184936000176,LATERITA FERRUGINOSA,PI,2204303,FRONTEIRAS,296,t  ,"30,78",2004-04-07 15:52:00
2004,5,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,4700,t  ,"5594,1",2004-05-27 15:38:00
2004,5,,,PJ,69628683000122,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2226,t  ,"132,2",2004-04-26 09:39:00
2004,6,800083.0,1992.0,PJ,07258122000121,ARGILA P/CER. VERMELH,PI,2202208,CAMPO MAIOR,2488,t  ,"179,33",2004-06-07 13:30:00
2004,6,,,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,5212,t  ,"3886,56",2004-06-04 16:40:00
2004,6,,,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,729,m3 ,"116,64",2004-06-08 18:09:00
2004,6,,,PJ,07079783000190,DIABÁSIO,PI,2203909,FLORIANO,170,m3 ,"110,28",2004-03-26 17:22:00
2004,6,803111.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,10000,m3 ,240,2004-06-14 14:01:00
2004,6,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,1877,m3 ,"1062,68",2004-06-25 09:47:00
2004,6,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,2940,m3 ,"1377,93",2004-06-25 09:54:00
2004,6,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,150,t  ,"50,4",2004-05-27 08:52:00
2004,6,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,120,t  ,"40,32",2004-05-27 09:01:00
2004,6,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,50,2004-06-25 16:02:00
2004,6,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,83,m3 ,"123,01",2004-06-29 14:37:00
2004,6,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,582,m3 ,"861,11",2004-06-29 14:40:00
2004,6,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,83,m3 ,"123,01",2004-06-29 14:34:00
2004,6,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,83,m3 ,"123,01",2004-06-29 14:28:00
2004,6,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,1122,t  ,"61,14",2004-06-29 08:00:00
2004,6,,,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,5276,l  ,"182,37",2004-06-29 15:16:00
2004,6,800320.0,1980.0,PJ,06851646000169,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2090,t  ,"104,49",2004-06-24 08:56:00
2004,6,,,PJ,06853527000145,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2247,t  ,"167,48",2004-06-28 07:33:00
2004,6,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,1292368,l  ,"8526,19",2004-06-02 21:57:00
2004,6,,,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,1990,m3 ,199,2004-06-29 16:29:00
2004,6,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,15609,t  ,"408,75",2004-06-01 09:53:00
2004,6,805150.0,1977.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,7676,t  ,"201,02",2004-06-01 09:16:00
2004,6,800278.0,1988.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1024,t  ,"26,8",2004-06-01 09:18:00
2004,6,803071.0,1997.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,768,t  ,"20,1",2004-06-01 09:20:00
2004,6,801346.0,1978.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,512,t  ,"13,4",2004-06-01 09:26:00
2004,6,800070.0,1982.0,PJ,27184936000176,LATERITA FERRUGINOSA,PI,2204303,FRONTEIRAS,243,t  ,"25,24",2004-06-01 09:34:00
2004,6,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,4800,t  ,"5657,07",2004-06-25 08:59:00
2004,6,,,PJ,69628683000122,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,1264,t  ,"104,11",2004-06-25 15:51:00
2004,7,803111.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,2000,m3 ,"52,4",2004-06-30 15:30:00
2004,7,800083.0,1992.0,PJ,07258122000121,ARGILA P/CER. VERMELH,PI,2202208,CAMPO MAIOR,2911,t  ,"209,38",2004-07-05 12:55:00
2004,7,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,1000,m3 ,"45,91",2004-07-16 08:21:00
2004,7,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,800,m3 ,"36,37",2004-07-16 08:25:00
2004,7,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,1000,m3 ,"44,65",2004-07-16 08:32:00
2004,7,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,900,m3 ,"39,83",2004-07-16 08:34:00
2004,7,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,600,m3 ,24,2004-07-16 08:35:00
2004,7,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,850,m3 ,"38,31",2004-07-16 08:31:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,100,t  ,"38,4",2004-05-27 08:47:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,480,t  ,"171,48",2004-07-16 09:42:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,100,t  ,"35,72",2004-07-16 09:44:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,200,t  ,"71,44",2004-07-16 09:39:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,300,t  ,"107,32",2004-07-16 09:38:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,300,t  ,"106,44",2004-07-16 09:35:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,200,t  ,"72,16",2004-07-16 09:33:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,200,t  ,"71,44",2004-07-16 09:24:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,660,t  ,"235,78",2004-07-16 09:50:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,650,t  ,"232,18",2004-07-16 09:46:00
2004,7,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,300,t  ,"107,16",2004-07-16 09:29:00
2004,7,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,69,m3 ,"102,4",2004-07-21 13:26:00
2004,7,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,69,m3 ,"102,4",2004-07-21 13:33:00
2004,7,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,69,m3 ,"102,4",2004-07-21 13:39:00
2004,7,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,485,m3 ,"716,8",2004-07-23 13:08:00
2004,7,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,745,t  ,"38,47",2004-07-26 08:08:00
2004,7,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,3756,m3 ,"1904,21",2004-07-29 08:31:00
2004,7,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,3013,m3 ,"1563,8",2004-07-29 08:20:00
2004,7,,,PJ,06853527000145,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2332,t  ,"261,51",2004-07-29 13:10:00
2004,7,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,1246362,l  ,"8144,49",2004-07-21 16:32:00
2004,7,,,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,66,t  ,"48,13",2004-07-27 14:31:00
2004,7,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,23329,t  ,"610,93",2004-06-16 09:16:00
2004,7,800278.0,1988.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1530,t  ,"40,06",2004-06-16 09:23:00
2004,7,805150.0,1977.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,11473,t  ,"300,46",2004-06-16 09:13:00
2004,7,803071.0,1997.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1147,t  ,"30,04",2004-06-16 09:19:00
2004,7,801346.0,1978.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,765,t  ,"20,03",2004-06-16 09:24:00
2004,7,800070.0,1982.0,PJ,27184936000176,LATERITA FERRUGINOSA,PI,2204303,FRONTEIRAS,495,t  ,"51,34",2004-06-16 10:49:00
2004,7,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,6000,t  ,"5720,05",2004-07-26 09:43:00
2004,8,803111.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,6000,m3 ,"218,4",2004-08-02 15:31:00
2004,8,803168.0,2001.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,900,m3 ,90,2004-08-02 16:24:00
2004,8,800083.0,1992.0,PJ,07258122000121,ARGILA P/CER. VERMELH,PI,2202208,CAMPO MAIOR,3729,t  ,"258,35",2004-08-05 12:08:00
2004,8,,,PJ,69628683000122,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2638,t  ,"85,79",2004-08-05 08:43:00
2004,8,,,PJ,01967150000131,ARGILA VERMELHA,PI,2211308,VALENÇA DO PIAUÍ,1534,t  ,"84,5",2004-08-12 09:09:00
2004,8,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,"55,5",2004-08-12 11:42:00
2004,8,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,315600,t  ,"267,28",2004-08-24 10:49:00
2004,8,,,PF,***040749**,ARGILA REFRATÁRIA,PI,2205201,JAICÓS,2000,t  ,"330,4",2004-08-02 12:14:00
2004,8,,,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,14685,t  ,"11504,65",2004-07-27 14:34:00
2004,8,,,PJ,10983880000117,ARGILA REFRATÁRIA,PI,2202133,CAMPO GRANDE DO PIAUÍ,160,t  ,"284,02",2004-06-28 15:52:00
2004,8,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,1575,t  ,"80,97",2004-08-25 10:52:00
2004,8,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,1355,m3 ,378,2004-08-04 10:34:00
2004,8,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,720,m3 ,"28,8",2004-07-16 08:36:00
2004,8,,,PJ,69628683000122,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2765,t  ,"158,47",2004-08-05 08:39:00
2004,8,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,50,2004-08-27 15:04:00
2004,8,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,77,m3 ,"113,96",2004-08-30 16:38:00
2004,8,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,77,m3 ,"113,96",2004-08-30 15:46:00
2004,8,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,15,m3 ,"113,96",2004-08-30 16:34:00
2004,8,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,539,m3 ,"797,74",2004-08-30 15:41:00
2004,8,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,3728,m3 ,"1929,29",2004-08-30 14:48:00
2004,8,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,3557,m3 ,"1873,48",2004-08-30 14:41:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,660,t  ,"242,34",2004-08-30 16:36:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,580,t  ,"211,4",2004-08-30 16:31:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,120,t  ,"47,74",2004-08-30 16:37:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,135,t  ,47,2004-08-30 16:34:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,680,t  ,244,2004-08-30 08:23:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,1100,t  ,"394,68",2004-08-30 08:33:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,625,t  ,"219,34",2004-08-30 16:42:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,310,t  ,"111,26",2004-08-30 08:26:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,585,t  ,"209,94",2004-08-30 08:30:00
2004,8,,,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,130,t  ,"46,68",2004-08-30 08:28:00
2004,8,,,PJ,06853527000145,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,2704,t  ,"212,34",2004-08-31 07:20:00
2004,8,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,1275084,l  ,"8432,17",2004-07-21 16:35:00
2004,8,803111.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,1000,m3 ,"36,4",2004-08-30 17:38:00
2004,8,803168.0,2001.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,3440,m3 ,344,2004-08-30 18:28:00
2004,8,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,22443,t  ,"587,74",2004-07-14 08:40:00
2004,8,800278.0,1988.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1472,t  ,"38,54",2004-07-14 09:26:00
2004,8,805150.0,1977.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,11038,t  ,"289,05",2004-07-14 09:20:00
2004,8,803071.0,1997.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1104,t  ,"28,9",2004-07-14 09:50:00
2004,8,801346.0,1978.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,736,t  ,"19,27",2004-07-14 09:33:00
2004,8,800070.0,1982.0,PJ,27184936000176,LATERITA FERRUGINOSA,PI,2204303,FRONTEIRAS,306,t  ,"31,74",2004-07-14 09:15:00
2004,8,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,7200,t  ,"5786,1",2004-08-24 15:21:00
2004,8,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,1522,t  ,"1162,11",2004-08-31 10:44:00
2004,9,800083.0,1992.0,PJ,07258122000121,ARGILA P/CER. VERMELH,PI,2202208,CAMPO MAIOR,3927,t  ,"276,72",2004-09-06 11:27:00
2004,9,,,PJ,07087505000184,AREIA,PI,2211001,TERESINA,876,m3 ,"22,43",2004-09-16 14:24:00
2004,9,,,PJ,10983880000117,ARGILA REFRATÁRIA,PI,2202133,CAMPO GRANDE DO PIAUÍ,2000,t  ,"300,97",2004-09-04 16:11:00
2004,9,,,PF,***182512**,AREIA,PI,2211001,TERESINA,1120,m3 ,"156,8",2004-09-06 16:48:00
2004,9,,,PJ,03382893000175,ARGILA P/CER. VERMELH,PI,2206209,MIGUEL ALVES,1798,t  ,"97,23",2004-09-29 07:45:00
2004,9,,,PJ,00048785001225,ÁGUA MINERAL,PI,2211001,TERESINA,1,l  ,50,2004-09-29 14:01:00
2004,9,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,70,m3 ,"103,35",2004-09-29 16:45:00
2004,9,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,70,m3 ,"103,35",2004-09-29 16:39:00
2004,9,,,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,70,m3 ,"103,35",2004-09-29 16:42:00
2004,9,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,489,m3 ,"723,46",2004-09-29 16:28:00
2004,9,,,PJ,02786494000298,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,4315,m3 ,"2029,26",2004-09-30 11:35:00
2004,9,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,1440557,l  ,"9752,51",2004-09-17 15:03:00
2004,9,801346.0,1978.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,842,t  ,"22,04",2004-08-13 09:19:00
2004,9,803071.0,1997.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1263,t  ,"33,06",2004-08-13 09:17:00
2004,9,800278.0,1988.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,1683,t  ,"44,08",2004-08-13 08:20:00
2004,9,805150.0,1977.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,12626,t  ,"330,64",2004-08-13 08:18:00
2004,9,811539.0,1976.0,PJ,11482080000185,CALCÁRIO,PI,2204303,FRONTEIRAS,25672,t  ,"672,31",2004-08-13 08:17:00
2004,9,800070.0,1982.0,PJ,27184936000176,LATERITA FERRUGINOSA,PI,2204303,FRONTEIRAS,567,t  ,"58,87",2004-08-13 08:46:00
2004,9,,,PJ,41267949000130,SEIXOS,PI,2211001,TERESINA,80,m3 ,28,2004-09-29 17:10:00
2004,9,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,489300,t  ,"372,59",2004-09-30 09:43:00
2004,9,800330.0,1992.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,7200,t  ,"5852,14",2004-09-24 09:25:00
2004,9,,,PJ,69628683000122,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,3047,t  ,"133,82",2004-09-30 08:51:00
2004,10,803111.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,1500,m3 ,"54,6",2004-10-01 14:17:00
2004,10,803168.0,2001.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,2028,m3 ,"202,8",2004-10-01 14:09:00
